Index,C,Loss
0,73.92316816264395,0.3220082304526749
1,1093796694.9472468,0.3259423868312757
2,96.74159566517436,0.3223045267489711
3,61455414.839733854,0.3259259259259259
4,1162051415.0799077,0.3259917695473251
5,16.523298116773002,0.320641975308642
6,7216061898.653707,0.3259753086419753
7,68.95557668575893,0.3220082304526749
8,20.173288600608828,0.3210864197530864
9,697620.6909432384,0.3259753086419753
10,3210239.390081698,0.3260082304526749
11,2304714.3732063253,0.3259094650205761
12,3.7763735485693495,0.322156378600823
13,359994086.1405173,0.3259588477366255
14,45.0358342449951,0.3217119341563785
15,51636.26211194833,0.3257283950617283
16,10425.014508759512,0.3254156378600823
17,1.169646233423323,0.329283950617284
18,9478.15619542342,0.3253497942386831
19,8355.394546619007,0.3253827160493827
20,2116.3158726157653,0.3248230452674897
21,5813.246845815816,0.3253168724279835
22,5767.756022578731,0.325283950617284
23,4656.7518450572015,0.325201646090535
24,2385.260600867921,0.3248724279835391
25,2313.561536381419,0.3248888888888889
26,1131.9412604583813,0.3243621399176954
27,800.5299646606375,0.3243786008230452
28,10.573031380135149,0.3205267489711934
29,8.104725969949076,0.3208395061728395
30,12.106663811711911,0.3207407407407407
31,8.502712443294996,0.3207736625514403
32,11.13591703457844,0.3204609053497942
33,7.295217470613123,0.3208395061728395
34,21.254400092107904,0.3211193415637859
35,6.481321525402663,0.3210534979423868
36,5.994640743488754,0.3211028806584362
37,7.964632033397787,0.3209382716049382
38,8.059841862941594,0.3208230452674897
39,169.1041879266201,0.3228477366255143
40,1.0231257948197534,0.3308477366255143
41,312.5717084546471,0.3236543209876543
42,344.9931134818456,0.3237695473251029
43,426.3850709339715,0.3240164609053497
44,323.462023006923,0.3236707818930041
45,196.49083294978007,0.3229465020576132
46,261.95581294432753,0.3234567901234567
47,247.6853621197085,0.323275720164609
48,288.54516381393694,0.3236213991769547
49,43.30897141588833,0.3215802469135802
50,37.00338083805503,0.3215473251028806
51,38.8402429514961,0.3214979423868312
52,42.83322405708993,0.32159670781893
53,35.8138438689598,0.3213991769547325
54,22.82602412385129,0.3213497942386831
55,34.790979693549055,0.3213662551440329
56,41.50635700336911,0.32159670781893
57,34.05012358032592,0.321283950617284
58,1.9504363693324585,0.3253662551440329
59,2.0876715992362165,0.3250534979423868
60,3.060570906941951,0.3230288065843621
61,1.6395390423755258,0.3269794238683128
62,1.4862223837658288,0.3277530864197531
63,1.972124170116192,0.3253004115226338
64,2.41927629894302,0.3242962962962963
65,3.660452557192894,0.3223374485596708
66,2.466017332089009,0.3241975308641975
67,18387498.112366896,0.3259423868312757
68,12.17925214911819,0.3207572016460905
69,11.647169044760918,0.3206748971193416
70,8.884753010865508,0.3208065843621399
71,13.058562262664692,0.3205267489711934
72,12.6682386293985,0.3205925925925925
73,14.494694257707922,0.320724279835391
74,13.25423415880431,0.3206090534979424
75,95.07328113461271,0.3223539094650206
76,83.04138422191815,0.3221069958847736
77,51359991.92437486,0.3259917695473251
78,106.22005210314316,0.3224197530864198
79,82.07671767173225,0.322074074074074
80,15.260497207473238,0.3205925925925925
81,119.51679848500764,0.3225843621399177
82,108.55288856308894,0.3224855967078189
83,220607.2933934058,0.3259423868312757
84,47845.49407792087,0.3256954732510287
85,16.18843333784675,0.3205761316872427
86,4.5448673759512666,0.3215802469135802
87,176304.56552732867,0.3258765432098766
88,60465.16812372743,0.3257777777777778
89,15.06088636690038,0.3205925925925925
90,59555.899187590425,0.3257448559670781
91,15.492447096325863,0.3205267489711934
92,17.372549411742636,0.3208395061728395
93,4.534705000270963,0.3215637860082304
94,17.25441609308784,0.3208230452674897
95,18.75868743520003,0.3210205761316872
96,17.692027202401167,0.3208888888888889
97,21.784705904695265,0.3212674897119342
98,17.7909293315248,0.3209382716049382
99,4.7492408584868455,0.3215637860082304
100,23.069620756673785,0.3213827160493827
101,4804151220.115407,0.3259588477366255
102,18.23758426979236,0.3209876543209876
103,5.395559657453275,0.3212510288065844
104,1875349464.7222152,0.3259917695473251
105,1096860853.4349604,0.3259588477366255
106,6.1772827481150925,0.321037037037037
107,913.624761274956,0.3244115226337448
108,60.00713404084062,0.3219917695473251
109,609.9876036871938,0.3241810699588477
110,59.9270919825348,0.3219423868312757
111,586.6649408627544,0.3240987654320988
112,1.0124503511570937,0.3308477366255143
113,9.6934483197069,0.3206748971193416
114,1.0641158627067495,0.3302880658436213
115,9.626622788795409,0.3206584362139918
116,9.708160075595956,0.3206748971193416
117,10.355990298958853,0.3204938271604938
118,10.884112175823526,0.320477366255144
119,11.756424675870983,0.3206584362139918
120,12.255164851803745,0.3207078189300412
121,11.745398593710988,0.3206584362139918
122,8.940702751345246,0.3208230452674897
123,10.66564677540603,0.3204609053497942
124,11.38373287742478,0.3205925925925925
125,29.042224946416884,0.3213333333333333
126,2.899583431812764,0.3233086419753086
127,3.159865815057811,0.3229958847736626
128,29.03845244157435,0.3213168724279835
129,3.473189749757748,0.3224855967078189
130,3.0281551306875247,0.3229794238683128
131,31.36495315691592,0.3213662551440329
132,27.41255743693356,0.3213168724279835
133,3.809313364548655,0.3221234567901234
134,3.5955118032662887,0.3224855967078189
135,159.11963094085382,0.3228148148148148
136,63.644495780165705,0.3219423868312757
137,5.626856042155167,0.3213497942386831
138,6.017611842562998,0.3210864197530864
139,59.95401522677182,0.3219917695473251
140,59.93395541349396,0.3219423868312757
141,49.19223312580163,0.3218271604938272
142,56.11448161190346,0.3218271604938272
143,55.03657438828756,0.3218106995884774
144,6.496186951766612,0.3210534979423868
145,48.24275823702091,0.3217942386831276
146,44.93589400223989,0.3216790123456789
147,44.276331728731655,0.3216790123456789
148,6.737948557064576,0.3209382716049382
149,14.045428875417173,0.3206090534979424
150,14.402555062111956,0.3206913580246914
151,12.942553016563885,0.3205102880658436
152,16.213478814197472,0.3205596707818929
153,9.12961125941096,0.3207572016460905
154,12.996466938558768,0.3205102880658436
155,15.64275157725805,0.3205596707818929
156,11.657076088395646,0.3206913580246914
157,15.648419466053715,0.3205596707818929
158,9.57988389751382,0.3206584362139918
159,21.7716798419201,0.3212181069958848
160,20.432732671276245,0.3211851851851852
161,29.523236797499084,0.321283950617284
162,20.0613946353984,0.3211028806584362
163,4612202.081797047,0.3259423868312757
164,23.832322620999108,0.3214320987654321
165,23.993385836813022,0.3213991769547325
166,23.54682882813321,0.3214320987654321
167,28.404882813393257,0.3213333333333333
168,29.067456142848023,0.3213333333333333
169,2819010.662318391,0.3259423868312757
170,6.719770511362449,0.320954732510288
171,6.768539361346263,0.3209382716049382
172,6.135049103942442,0.3210205761316872
173,1.7847681108852138,0.3261234567901234
174,1.94977062026063,0.3253662551440329
175,1.7228347204882697,0.3265185185185185
176,1.7776671552739278,0.326156378600823
177,1.6692497972102331,0.3266666666666666
178,12.282005594526511,0.3207078189300412
179,13.930289801803005,0.3205925925925925
180,14.443022723434272,0.3207407407407407
